Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","586","Pakistan","2002","2002","23014","Food price inflation","7005","May","%","2.752101","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2003","2003","23014","Food price inflation","7005","May","%","3.388154","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2004","2004","23014","Food price inflation","7005","May","%","5.989555","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2005","2005","23014","Food price inflation","7005","May","%","10.325577","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2006","2006","23014","Food price inflation","7005","May","%","9.260009","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2007","2007","23014","Food price inflation","7005","May","%","9.505814","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2008","2008","23014","Food price inflation","7005","May","%","18.21842","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2009","2009","23014","Food price inflation","7005","May","%","10.672825","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2010","2010","23014","Food price inflation","7005","May","%","16.091771","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2011","2011","23014","Food price inflation","7005","May","%","16.146298","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2012","2012","23014","Food price inflation","7005","May","%","11.243058","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2013","2013","23014","Food price inflation","7005","May","%","6.224441","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2014","2014","23014","Food price inflation","7005","May","%","6.779661","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2015","2015","23014","Food price inflation","7005","May","%","2.238142","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2016","2016","23014","Food price inflation","7005","May","%","0.595374","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2017","2017","23014","Food price inflation","7005","May","%","4.552697","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2018","2018","23014","Food price inflation","7005","May","%","2.068365","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2019","2019","23014","Food price inflation","7005","May","%","8.583618","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2020","2020","23014","Food price inflation","7005","May","%","12.09214","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2021","2021","23014","Food price inflation","7005","May","%","14.827254","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2001","2001","23014","Food price inflation","7006","June","%","2.507276","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2002","2002","23014","Food price inflation","7006","June","%","2.934098","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2003","2003","23014","Food price inflation","7006","June","%","3.265329","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2004","2004","23014","Food price inflation","7006","June","%","6.669816","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2005","2005","23014","Food price inflation","7006","June","%","10.255956","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2006","2006","23014","Food price inflation","7006","June","%","9.145313","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2007","2007","23014","Food price inflation","7006","June","%","9.700092","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2008","2008","23014","Food price inflation","7006","June","%","19.623629","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2009","2009","23014","Food price inflation","7006","June","%","9.681739","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2010","2010","23014","Food price inflation","7006","June","%","15.436717","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2011","2011","23014","Food price inflation","7006","June","%","16.081053","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2012","2012","23014","Food price inflation","7006","June","%","9.938874","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2013","2013","23014","Food price inflation","7006","June","%","8.051323","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2014","2014","23014","Food price inflation","7006","June","%","6.130325","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2015","2015","23014","Food price inflation","7006","June","%","2.405594","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2016","2016","23014","Food price inflation","7006","June","%","1.24283","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2017","2017","23014","Food price inflation","7006","June","%","3.053195","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2018","2018","23014","Food price inflation","7006","June","%","3.228903","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2019","2019","23014","Food price inflation","7006","June","%","7.511201","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2020","2020","23014","Food price inflation","7006","June","%","14.522115","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2021","2021","23014","Food price inflation","7006","June","%","10.475956","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2001","2001","23014","Food price inflation","7007","July","%","2.393555","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2002","2002","23014","Food price inflation","7007","July","%","3.115544","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2003","2003","23014","Food price inflation","7007","July","%","3.143306","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2004","2004","23014","Food price inflation","7007","July","%","7.347234","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2005","2005","23014","Food price inflation","7007","July","%","10.187503","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2006","2006","23014","Food price inflation","7007","July","%","9.032399","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2007","2007","23014","Food price inflation","7007","July","%","9.89175","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2008","2008","23014","Food price inflation","7007","July","%","21.005017","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2009","2009","23014","Food price inflation","7007","July","%","11.016088","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2010","2010","23014","Food price inflation","7007","July","%","13.881474","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2011","2011","23014","Food price inflation","7007","July","%","17.393343","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2012","2012","23014","Food price inflation","7007","July","%","8.728891","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2013","2013","23014","Food price inflation","7007","July","%","8.93588","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2014","2014","23014","Food price inflation","7007","July","%","6.199123","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2015","2015","23014","Food price inflation","7007","July","%","-0.32656","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2016","2016","23014","Food price inflation","7007","July","%","3.91336","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2017","2017","23014","Food price inflation","7007","July","%","0.713785","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2018","2018","23014","Food price inflation","7007","July","%","3.517544","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2019","2019","23014","Food price inflation","7007","July","%","7.879705","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2020","2020","23014","Food price inflation","7007","July","%","17.792651","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2021","2021","23014","Food price inflation","7007","July","%","8.233434","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2001","2001","23014","Food price inflation","7008","August","%","2.280428","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2002","2002","23014","Food price inflation","7008","August","%","3.296443","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2003","2003","23014","Food price inflation","7008","August","%","3.022079","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2004","2004","23014","Food price inflation","7008","August","%","8.021826","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2005","2005","23014","Food price inflation","7008","August","%","10.120188","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2006","2006","23014","Food price inflation","7008","August","%","8.921227","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2007","2007","23014","Food price inflation","7008","August","%","10.08084","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2008","2008","23014","Food price inflation","7008","August","%","23.422052","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2009","2009","23014","Food price inflation","7008","August","%","11.269345","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2010","2010","23014","Food price inflation","7008","August","%","16.283199","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2011","2011","23014","Food price inflation","7008","August","%","13.214149","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2012","2012","23014","Food price inflation","7008","August","%","8.137117","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2013","2013","23014","Food price inflation","7008","August","%","10.123162","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2014","2014","23014","Food price inflation","7008","August","%","4.652919","Fc","Calculated data",""
